,0
2996,60
2997,60
2998,60
2999,60
3000,60
3001,60
3002,60
3003,60
3004,60
3005,60
3006,60
3007,60
3008,60
3009,60
3010,60
3011,60
3012,60
3013,60
3014,60
3015,60
3016,60
3017,60
3018,60
3019,60
3020,60
3021,60
3022,60
3023,60
3024,60
3025,60
3026,60
3027,60
3028,60
3029,60
3030,240
3031,235
3032,230
3033,240
3034,235
3035,230
3036,900
3037,840
3038,1920
3039,1860
3040,1800
3041,120
3042,120
3043,120
3044,120
3045,120
3046,120
3047,120
3048,120
3049,120
3050,60
3051,60
3052,120
3053,180
3054,120
3055,120
3056,60
3057,120
3058,60
3059,60
3060,60
3061,120
3062,120
3063,60
3064,180
3065,120
3066,120
3067,60
3068,60
3069,60
3070,120
3071,60
3072,60
3073,0
3074,120
3075,120
3076,120
3077,60
3078,60
3079,120
3080,60
3081,120
3082,60
3083,120
3084,60
3085,180
3086,120
3087,120
3088,120
3089,60
3090,120
3091,60
3092,60
3093,120
3094,240
3095,120
3096,120
3097,120
3098,120
3099,120
3100,120
3101,120
3102,120
3103,240
3104,120
3105,120
3106,120
3107,60
3108,60
3109,60
3110,180
3111,120
3112,120
3113,120
3114,60
3115,60
3116,120
3117,60
3118,120
3119,120
3120,60
3121,60
3122,60
3123,120
3124,120
3125,60
3126,60
3127,60
3128,240
3129,120
3130,60
3131,60
3132,60
3133,170
3134,120
3135,60
3136,183
3137,123
3138,60
3139,120
3140,120
3141,120
3142,180
3143,120
3144,0
3145,180
3146,120
3147,0
3148,120
3149,120
3150,60
3151,120
3152,120
3153,120
3154,120
3155,120
3156,120
3157,120
3158,120
3159,120
3160,120
3161,120
3162,60
3163,60
3164,120
3165,60
3166,60
3167,120
3168,120
3169,60
3170,60
3171,120
3172,30
3173,30
3174,60
3175,120
3176,60
3177,120
3178,60
3179,60
3180,60
3181,120
3182,60
3183,120
3184,60
3185,0
3186,30
3187,60
3188,120
3189,120
3190,60
3191,60
3192,60
3193,60
3194,120
3195,60
3196,30
3197,120
3198,30
3199,60
3200,120
3201,120
3202,120
3203,120
3204,120
3205,120
3206,120
3207,120
3208,120
3209,120
3210,120
3211,60
3212,60
3213,120
3214,120
3215,60
3216,60
3217,120
3218,120
3219,60
3220,60
3221,120
3222,0
3223,30
3224,30
3225,60
3226,120
3227,120
3228,0
3229,60
3230,120
3231,60
3232,120
3233,60
3234,60
3235,120
3236,30
3237,30
3238,60
3239,120
3240,0
3241,120
3242,120
3243,120
3244,120
3245,120
3246,120
3247,120
3248,240
3249,120
3250,120
3251,120
3252,240
3253,120
3254,60
3255,120
3256,60
3257,60
3258,300
3259,120
3260,60
3261,60
3262,120
3263,60
3264,180
3265,120
3266,0
3267,120
3268,120
3269,0
3270,300
3271,120
3272,0
3273,60
3274,120
3275,60
3276,180
3277,120
3278,0
3279,120
3280,120
3281,0
3282,300
3283,120
3284,0
3285,60
3286,120
3287,60
3288,180
3289,120
3290,60
3291,120
3292,120
3293,0
3294,300
3295,120
3296,0
3297,60
3298,120
3299,60
3300,180
3301,120
3302,60
3303,120
3304,300
3305,60
3306,60
3307,120
3308,60
3309,180
3310,120
3311,0
3312,240
3313,240
3314,60
3315,60
3316,60
3317,120
3318,120
3319,120
3320,120
3321,120
3322,120
3323,120
3324,120
3325,120
3326,120
3327,0
3328,240
3329,120
3330,120
3331,120
3332,120
3333,60
3334,60
3335,120
3336,180
3337,120
3338,120
3339,60
3340,120
3341,30
3342,30
3343,60
3344,60
3345,240
3346,60
3347,60
3348,180
3349,240
3350,60
3351,30
3352,30
3353,60
3354,60
3355,60
3356,60
3357,60
3358,180
3359,30
3360,30
3361,60
3362,60
3363,60
3364,60
3365,60
3366,30
3367,30
3368,60
3369,60
3370,60
3371,600
3372,60
3373,180
3374,120
3375,120
3376,60
3377,60
3378,120
3379,60
3380,600
3381,60
3382,60
3383,60
3384,0
3385,60
3386,60
3387,120
3388,60
3389,120
3390,30
3391,30
3392,60
3393,60
3394,360
3395,60
3396,60
3397,0
3398,60
3399,60
3400,360
3401,60
3402,30
3403,120
3404,30
3405,60
3406,60
3407,240
3408,60
3409,60
3410,0
3411,60
3412,120
3413,120
3414,60
3415,60
3416,60
3417,120
3418,120
3419,60
3420,60
3421,60
3422,120
3423,120
3424,60
3425,60
3426,60
3427,120
3428,120
3429,60
3430,60
3431,120
3432,60
3433,360
3434,30
3435,30
3436,60
3437,60
3438,30
3439,60
3440,30
3441,60
3442,60
3443,60
3444,120
3445,60
3446,60
3447,120
3448,60
3449,30
3450,360
3451,30
3452,60
3453,30
3454,120
3455,30
3456,60
3457,60
3458,120
3459,60
3460,60
3461,120
3462,60
3463,30
3464,120
3465,30
3466,60
3467,120
3468,180
3469,30
3470,30
3471,60
3472,180
3473,120
3474,60
3475,180
3476,120
3477,60
3478,180
3479,120
3480,60
3481,180
3482,120
3483,60
3484,180
3485,120
3486,60
3487,120
3488,120
3489,60
3490,540
3491,120
3492,60
3493,120
3494,60
3495,60
3496,480
3497,60
3498,60
3499,60
3500,60
3501,360
3502,60
3503,60
3504,60
3505,120
3506,240
3507,0
3508,0
3509,60
3510,180
3511,120
3512,60
3513,120
3514,120
3515,60
3516,120
3517,120
3518,240
3519,0
3520,120
3521,60
3522,180
3523,120
3524,60
3525,120
3526,120
3527,60
3528,120
3529,120
3530,240
3531,0
3532,120
3533,60
3534,300
3535,120
3536,60
3537,120
3538,60
3539,60
3540,240
3541,120
3542,60
3543,60
3544,120
3545,60
3546,60
3547,120
3548,60
3549,30
3550,120
3551,30
3552,60
3553,60
3554,120
3555,60
3556,60
3557,60
3558,0
3559,60
3560,60
3561,60
3562,60
3563,120
3564,60
3565,60
3566,30
3567,60
3568,30
3569,60
3570,60
3571,120
3572,120
3573,60
3574,120
3575,60
3576,60
3577,120
3578,240
3579,60
3580,120
3581,60
3582,60
3583,60
3584,240
3585,120
3586,60
3587,60
3588,0
3589,60
3590,240
3591,60
3592,60
3593,120
3594,60
3595,60
3596,60
3597,120
3598,120
3599,60
3600,60
3601,120
3602,60
3603,60
3604,120
3605,60
3606,30
3607,180
3608,120
3609,30
3610,60
3611,120
3612,120
3613,60
3614,0
3615,120
3616,60
3617,60
3618,120
3619,60
3620,120
3621,30
3622,30
3623,60
3624,240
3625,240
3626,60
3627,60
3628,60
3629,60
3630,240
3631,60
3632,60
3633,121
3634,60
3635,1
3636,120
3637,240
3638,60
3639,60
3640,120
3641,60
3642,240
3643,60
3644,0
3645,60
3646,180
3647,30
3648,30
3649,60
3650,120
3651,1980
3652,60
3653,60
3654,60
3655,60
3656,60
3657,120
3658,60
3659,60
3660,120
3661,30
3662,30
3663,60
3664,120
3665,60
3666,60
3667,120
3668,60
3669,60
3670,120
3671,60
3672,60
3673,120
3674,30
3675,30
3676,60
3677,60
3678,120
3679,60
3680,60
3681,120
3682,60
3683,60
3684,120
3685,60
3686,30
3687,120
3688,30
3689,60
3690,60
3691,120
3692,60
3693,360
3694,60
3695,60
3696,240
3697,60
3698,60
3699,120
3700,30
3701,30
3702,60
3703,120
3704,120
3705,120
3706,60
3707,120
3708,60
3709,60
3710,480
3711,60
3712,60
3713,120
3714,30
3715,30
3716,60
3717,120
3718,60
3719,60
3720,120
3721,60
3722,60
3723,480
3724,120
3725,60
3726,60
3727,120
3728,30
3729,30
3730,60
3731,120
3732,60
3733,60
3734,120
3735,60
3736,60
3737,390
3738,120
3739,60
3740,60
3741,120
3742,30
3743,30
3744,60
3745,60
3746,120
3747,60
3748,120
3749,120
3750,30
3751,30
3752,30
3753,30
3754,120
3755,30
3756,30
3757,30
3758,480
3759,120
3760,30
3761,30
3762,30
3763,60
3764,390
3765,300
3766,360
3767,30
3768,30
3769,30
3770,30
3771,30
3772,30
3773,30
3774,240
3775,150
3776,120
3777,30
3778,30
3779,30
3780,270
3781,0
3782,30
3783,30
3784,480
3785,120
3786,0
3787,30
3788,30
3789,240
3790,240
3791,30
3792,30
3793,30
3794,30
3795,30
3796,30
3797,30
3798,60
3799,120
3800,120
3801,180
3802,120
3803,60
3804,180
3805,240
3806,240
3807,0
3808,120
3809,120
3810,2400
3811,1020
3812,300
3813,0
3814,60
3815,60
3816,300
3817,60
3818,60
3819,60
3820,300
3821,60
3822,60
3823,60
3824,480
3825,0
3826,60
3827,60
3828,300
3829,0
3830,60
3831,60
3832,240
3833,60
3834,180
3835,60
3836,240
3837,240
3838,60
3839,60
3840,120
3841,240
3842,240
3843,60
3844,60
3845,60
3846,480
3847,480
3848,480
3849,480
3850,60
3851,60
3852,120
3853,120
3854,120
3855,60
3856,60
3857,120
3858,120
3859,120
3860,60
3861,45
3862,120
3863,120
3864,60
3865,60
3866,240
3867,60
3868,60
3869,120
3870,60
3871,60
3872,120
3873,120
3874,120
3875,60
3876,46
3877,120
3878,120
3879,120
3880,60
3881,60
3882,96
3883,116
3884,109
3885,60
3886,60
3887,360
3888,60
3889,60
3890,60
3891,60
3892,60
3893,60
3894,133
3895,105
3896,94
3897,96
3898,102
3899,97
3900,95
3901,112
3902,103
3903,100
3904,98
3905,110
3906,112
3907,60
3908,60
3909,89
3910,101
3911,246
3912,100
3913,91
3914,60
3915,40
3916,96
3917,99
3918,253
3919,100
3920,92
3921,60
3922,43
3923,104
3924,105
3925,102
3926,60
3927,60
3928,98
3929,106
3930,102
3931,60
3932,60
3933,106
3934,98
3935,60
3936,60
3937,240
3938,60
3939,60
3940,60
3941,60
3942,60
3943,60
3944,60
3945,60
3946,60
3947,60
3948,60
3949,60
3950,60
3951,60
3952,60
3953,60
3954,60
3955,60
3956,60
3957,60
3958,60
3959,60
3960,60
3961,60
3962,60
3963,60
3964,60
3965,60
3966,60
3967,60
3968,60
3969,60
3970,60
3971,60
3972,120
3973,60
3974,60
3975,60
3976,60
3977,60
3978,60
3979,120
3980,120
3981,120
3982,120
3983,120
3984,120
3985,120
3986,120
3987,120
3988,120
3989,120
3990,120
3991,120
3992,60
3993,50
3994,120
3995,60
3996,60
3997,120
3998,60
3999,60
4000,120
4001,60
4002,60
4003,120
4004,60
4005,60
4006,120
4007,60
4008,60
4009,120
4010,60
4011,60
4012,120
4013,120
4014,120
4015,60
4016,60
4017,120
4018,120
4019,131
4020,60
4021,60
4022,126
4023,133
4024,63
4025,60
4026,240
4027,60
4028,60
4029,120
4030,60
4031,60
4032,120
4033,120
4034,240
4035,120
4036,80
4037,60
4038,60
4039,120
4040,120
4041,240
4042,240
4043,60
4044,60
4045,60
4046,60
4047,60
4048,60
4049,600
4050,60
4051,60
4052,120
4053,120
4054,120
4055,60
4056,60
4057,120
4058,120
4059,120
4060,60
4061,60
4062,120
4063,120
4064,60
4065,60
4066,60
4067,60
4068,60
4069,60
4070,60
4071,60
4072,120
4073,120
4074,120
4075,120
4076,120
4077,120
4078,120
4079,120
4080,60
4081,60
4082,120
4083,120
4084,120
4085,120
4086,120
4087,120
4088,120
4089,60
4090,60
4091,60
4092,50
4093,120
4094,60
4095,60
4096,120
4097,120
4098,120
4099,60
4100,60
4101,120
4102,120
4103,120
4104,120
4105,120
4106,60
4107,60
4108,120
4109,120
4110,60
4111,60
4112,240
4113,60
4114,60
4115,480
4116,60
4117,60
4118,120
4119,120
4120,120
4121,63
4122,60
4123,120
4124,120
4125,120
4126,60
4127,60
4128,120
4129,120
4130,60
4131,60
4132,249
4133,60
4134,60
4135,60
4136,60
4137,60
4138,60
4139,60
4140,60
4141,60
4142,60
4143,120
4144,120
4145,120
4146,120
4147,120
4148,120
4149,120
4150,120
4151,120
4152,120
4153,120
4154,120
4155,228
4156,60
4157,60
4158,60
4159,60
4160,60
4161,174
4162,60
4163,60
4164,60
4165,60
4166,60
4167,181
4168,60
4169,60
4170,60
4171,60
4172,60
4173,60
4174,60
4175,107
4176,60
4177,60
4178,166
4179,120
4180,120
4181,120
4182,120
4183,120
4184,120
4185,120
4186,60
4187,60
4188,120
4189,120
4190,240
4191,98
4192,103
4193,60
4194,60
4195,120
4196,120
4197,240
4198,120
4199,120
4200,0
4201,42
4202,120
4203,120
4204,240
4205,120
4206,120
4207,0
4208,120
4209,120
4210,120
4211,120
4212,120
4213,60
4214,60
4215,120
4216,120
4217,120
4218,120
4219,120
4220,120
4221,120
4222,120
4223,120
4224,120
4225,120
4226,120
4227,120
4228,120
4229,120
4230,120
4231,120
4232,120
4233,120
4234,60
4235,60
4236,120
4237,120
4238,120
4239,60
4240,60
4241,120
4242,120
4243,120
4244,60
4245,60
4246,101
4247,109
4248,60
4249,60
4250,240
4251,60
4252,36
4253,93
4254,60
4255,60
4256,60
4257,60
4258,60
4259,166
4260,60
4261,60
4262,60
4263,60
4264,60
4265,170
4266,60
4267,60
4268,60
4269,107
4270,60
4271,60
4272,120
4273,120
4274,120
4275,60
4276,60
4277,120
4278,120
4279,120
4280,60
4281,60
4282,120
4283,120
4284,60
4285,60
4286,60
4287,60
4288,60
4289,60
4290,60
4291,60
4292,120
4293,120
4294,120
4295,120
4296,120
4297,120
4298,120
4299,120
4300,120
4301,120
4302,120
4303,120
4304,240
4305,120
4306,110
4307,60
4308,60
4309,120
4310,120
4311,240
4312,120
4313,110
4314,60
4315,60
4316,120
4317,120
4318,600
4319,60
4320,60
4321,60
4322,60
4323,60
4324,60
4325,120
4326,120
4327,120
4328,120
4329,120
4330,240
4331,120
4332,120
4333,120
4334,120
4335,120
4336,120
4337,120
4338,120
4339,120
4340,120
4341,120
4342,120
4343,120
4344,0
4345,120
4346,120
4347,60
4348,60
4349,60
4350,180
4351,120
4352,240
4353,120
4354,130
4355,110
4356,120
4357,60
4358,60
4359,120
4360,120
4361,120
4362,120
4363,120
4364,120
4365,120
4366,480
4367,480
4368,60
4369,60
4370,120
4371,120
4372,120
4373,60
4374,60
4375,120
4376,120
4377,120
4378,60
4379,63
4380,120
4381,120
4382,60
4383,60
4384,240
4385,60
4386,60
4387,60
4388,60
4389,60
4390,60
4391,60
4392,60
4393,60
4394,60
4395,60
4396,60
4397,60
4398,60
4399,60
4400,60
4401,60
4402,60
4403,60
4404,60
4405,60
4406,60
4407,60
4408,60
4409,60
4410,60
4411,60
4412,60
4413,60
4414,60
4415,60
4416,60
4417,60
4418,60
4419,60
4420,60
4421,60
4422,60
4423,60
4424,60
4425,60
4426,60
4427,120
4428,120
4429,120
4430,120
4431,120
4432,120
4433,120
4434,120
4435,120
4436,120
4437,120
4438,120
4439,120
4440,120
4441,120
4442,120
4443,120
4444,120
4445,120
4446,120
4447,120
4448,120
4449,120
4450,120
4451,120
4452,120
4453,120
4454,120
4455,120
4456,120
4457,120
4458,120
4459,120
4460,120
4461,120
4462,120
4463,60
4464,60
4465,120
4466,120
4467,120
4468,60
4469,60
4470,120
4471,120
4472,120
4473,60
4474,60
4475,120
4476,120
4477,120
4478,60
4479,60
4480,120
4481,120
4482,180
4483,60
4484,60
4485,60
4486,60
4487,60
4488,180
4489,60
4490,60
4491,60
4492,60
4493,60
4494,180
4495,60
4496,60
4497,60
4498,120
4499,120
4500,120
4501,120
4502,120
4503,120
4504,120
4505,120
4506,120
4507,120
4508,60
4509,60
4510,120
4511,120
4512,60
4513,60
4514,60
4515,60
4516,60
4517,60
4518,60
4519,60
4520,60
4521,60
4522,60
4523,60
4524,60
4525,60
4526,60
4527,60
4528,60
4529,60
4530,60
4531,60
4532,60
4533,60
4534,60
4535,60
4536,60
4537,60
4538,60
4539,60
4540,60
4541,60
4542,60
4543,60
4544,60
4545,60
4546,60
4547,60
4548,60
4549,60
4550,60
4551,60
4552,60
4553,60
4554,60
4555,60
4556,60
4557,60
4558,60
4559,60
4560,240
4561,60
4562,60
4563,60
4564,60
4565,60
4566,60
4567,60
4568,60
4569,60
4570,60
4571,60
4572,60
4573,60
4574,60
4575,60
4576,120
4577,60
4578,60
4579,120
4580,120
4581,120
4582,60
4583,60
4584,120
4585,120
4586,120
4587,60
4588,60
4589,120
4590,120
4591,60
4592,60
4593,243
4594,60
4595,60
4596,240
4597,120
4598,120
4599,120
4600,120
4601,120
4602,2400
4603,2399
4604,60
4605,60
4606,60
4607,60
4608,60
4609,60
4610,60
4611,60
4612,60
4613,60
4614,60
4615,60
4616,60
4617,60
4618,60
4619,60
4620,60
4621,60
4622,60
4623,60
4624,60
4625,60
4626,60
4627,60
4628,60
4629,60
4630,60
4631,60
4632,60
4633,60
4634,60
4635,60
4636,60
4637,60
4638,60
4639,60
4640,60
4641,60
4642,60
4643,60
4644,60
4645,60
4646,60
4647,60
4648,60
4649,60
4650,60
4651,60
4652,240
4653,120
4654,240
4655,120
4656,240
4657,120
4658,240
4659,120
4660,240
4661,120
4662,240
4663,120
4664,240
4665,240
4666,60
4667,60
4668,60
4669,60
4670,60
4671,60
4672,60
4673,60
4674,60
4675,60
4676,60
4677,60
4678,60
4679,60
4680,60
4681,60
4682,60
4683,60
4684,60
4685,60
4686,60
4687,60
4688,60
4689,60
4690,60
4691,60
4692,60
4693,60
4694,60
4695,60
4696,60
4697,60
4698,60
4699,60
4700,60
4701,60
4702,60
4703,60
4704,60
4705,60
4706,60
4707,60
4708,60
4709,60
4710,60
4711,60
4712,60
4713,60
4714,60
4715,60
4716,60
4717,60
4718,240
4719,120
4720,240
4721,120
4722,240
4723,120
4724,240
4725,120
4726,240
4727,120
4728,240
4729,120
4730,240
4731,240
4732,120
4733,120
4734,120
4735,120
4736,240
4737,120
4738,120
4739,60
4740,60
4741,60
4742,60
4743,60
4744,60
4745,60
4746,60
4747,60
4748,60
4749,60
4750,60
4751,60
4752,60
4753,60
4754,60
4755,60
4756,60
4757,60
4758,60
4759,60
4760,60
4761,60
4762,60
4763,120
4764,120
4765,240
4766,120
4767,120
4768,120
4769,120
4770,240
4771,120
4772,120
4773,60
4774,60
4775,60
4776,60
4777,60
4778,60
4779,60
4780,60
4781,60
4782,60
4783,60
4784,60
4785,60
4786,60
4787,60
4788,60
4789,60
4790,60
4791,60
4792,60
4793,60
4794,60
4795,60
4796,60
4797,240
4798,120
4799,240
4800,120
4801,240
4802,120
4803,240
4804,120
4805,240
4806,120
4807,240
4808,120
4809,240
4810,240
4811,60
4812,60
4813,60
4814,60
4815,60
4816,60
4817,60
4818,60
4819,60
4820,60
4821,60
4822,60
4823,60
4824,60
4825,60
4826,60
4827,60
4828,60
4829,60
4830,60
4831,60
4832,60
4833,60
4834,60
4835,60
4836,60
4837,60
4838,60
4839,60
4840,60
4841,60
4842,60
4843,60
4844,60
4845,60
4846,60
4847,60
4848,60
4849,60
4850,60
4851,60
4852,60
4853,60
4854,60
4855,60
4856,60
4857,60
4858,60
4859,60
4860,60
4861,60
4862,60
4863,60
4864,60
4865,60
4866,60
4867,60
4868,60
4869,60
4870,60
4871,60
4872,60
4873,60
4874,60
4875,60
4876,60
4877,60
4878,60
4879,60
4880,60
4881,60
4882,60
4883,60
4884,60
4885,60
4886,60
4887,60
4888,60
4889,60
4890,60
4891,60
4892,60
4893,60
4894,60
4895,60
4896,60
4897,60
4898,60
4899,60
4900,60
4901,60
4902,60
4903,60
4904,60
4905,60
4906,60
4907,60
4908,60
4909,60
4910,60
4911,60
4912,60
4913,60
4914,60
4915,60
4916,60
4917,60
4918,60
4919,60
4920,60
4921,60
4922,60
4923,60
4924,60
4925,60
4926,60
4927,60
4928,60
4929,60
4930,60
4931,60
4932,60
4933,60
4934,60
4935,60
4936,60
4937,60
4938,60
4939,60
4940,60
4941,60
4942,60
4943,60
4944,60
4945,60
4946,60
4947,60
4948,60
4949,60
4950,60
4951,60
4952,60
4953,60
4954,60
4955,60
4956,60
4957,60
4958,60
4959,60
4960,60
4961,60
4962,60
4963,60
4964,60
4965,60
4966,60
4967,60
4968,60
4969,60
4970,60
4971,60
4972,60
4973,60
4974,60
4975,60
4976,60
4977,60
4978,60
4979,60
4980,60
4981,60
4982,60
4983,60
4984,60
4985,60
4986,60
4987,60
4988,60
4989,60
4990,60
4991,60
4992,60
4993,60
4994,60
4995,60
4996,60
4997,60
4998,60
4999,60
5000,60
5001,60
5002,60
5003,60
5004,60
5005,60
5006,60
5007,60
5008,60
5009,60
5010,60
5011,60
5012,60
5013,60
5014,60
5015,60
5016,60
5017,60
5018,60
5019,60
5020,100
5021,100
5022,100
5023,100
5024,100
5025,100
5026,360
5027,360
5028,360
5029,240
5030,120
5031,240
5032,120
5033,240
5034,120
5035,240
5036,120
5037,240
5038,120
5039,240
5040,120
5041,240
5042,240
5043,60
5044,60
5045,60
5046,60
5047,60
5048,60
5049,60
5050,60
5051,60
5052,60
5053,60
5054,60
5055,60
5056,60
5057,60
5058,60
5059,60
5060,60
5061,60
5062,60
5063,60
5064,60
5065,60
5066,60
5067,60
5068,60
5069,60
5070,60
5071,60
5072,60
5073,60
5074,60
5075,60
5076,60
5077,60
5078,60
5079,60
5080,60
5081,60
5082,60
5083,60
5084,60
5085,60
5086,60
5087,60
5088,60
5089,60
5090,60
5091,60
5092,60
5093,60
5094,60
5095,240
5096,120
5097,240
5098,120
5099,240
5100,120
5101,240
5102,120
5103,240
5104,120
5105,240
5106,120
5107,240
5108,240
5109,60
5110,60
5111,60
5112,60
5113,60
5114,60
5115,60
5116,60
5117,60
5118,60
5119,60
5120,60
5121,60
5122,60
5123,60
5124,60
5125,60
5126,60
5127,60
5128,60
5129,60
5130,60
5131,60
5132,60
5133,60
5134,60
5135,60
5136,60
5137,60
5138,60
5139,60
5140,60
5141,60
5142,60
5143,60
5144,60
5145,60
5146,60
5147,60
5148,60
5149,60
5150,60
5151,60
5152,60
5153,60
5154,60
5155,60
5156,60
5157,60
5158,60
5159,60
5160,60
5161,60
5162,60
5163,60
5164,60
5165,60
5166,60
5167,60
5168,60
5169,60
5170,60
5171,60
5172,60
5173,120
5174,120
5175,240
5176,120
5177,120
5178,120
5179,120
5180,240
5181,120
5182,120
5183,60
5184,60
5185,60
5186,60
5187,60
5188,60
5189,60
5190,60
5191,60
5192,60
5193,60
5194,60
5195,60
5196,60
5197,60
5198,60
5199,60
5200,60
5201,60
5202,60
5203,60
5204,60
5205,60
5206,60
5207,120
5208,120
5209,240
5210,120
5211,120
5212,120
5213,120
5214,240
5215,120
5216,120
5217,60
5218,60
5219,60
5220,60
5221,60
5222,60
5223,60
5224,60
5225,60
5226,60
5227,60
5228,60
5229,60
5230,60
5231,60
5232,60
5233,60
5234,60
5235,60
5236,60
5237,60
5238,60
5239,60
5240,60
5241,60
5242,60
5243,60
5244,60
5245,60
5246,60
5247,60
5248,60
5249,60
5250,60
5251,60
5252,60
5253,60
5254,60
5255,60
5256,60
5257,60
5258,60
5259,60
5260,60
5261,60
5262,60
5263,60
5264,60
5265,240
5266,120
5267,240
5268,120
5269,240
5270,120
5271,240
5272,120
5273,240
5274,120
5275,240
5276,120
5277,240
5278,120
5279,120
5280,120
5281,120
5282,120
5283,120
5284,120
5285,120
5286,120
5287,120
5288,120
5289,120
5290,120
5291,120
5292,120
5293,120
5294,120
5295,120
5296,120
5297,120
5298,120
5299,120
5300,120
5301,120
5302,120
5303,120
5304,120
5305,120
5306,120
5307,120
5308,120
5309,120
5310,120
5311,120
5312,120
5313,120
5314,120
5315,120
5316,120
5317,120
5318,120
5319,120
5320,120
5321,120
5322,120
5323,120
5324,120
5325,120
5326,120
5327,120
5328,120
5329,120
5330,120
5331,120
5332,120
5333,120
5334,120
5335,120
5336,120
5337,120
5338,120
5339,120
5340,120
5341,120
5342,120
5343,120
5344,120
5345,120
5346,120
5347,120
5348,120
5349,120
5350,120
5351,120
5352,120
5353,120
5354,120
5355,120
5356,120
5357,120
5358,120
5359,120
5360,120
5361,120
5362,120
5363,120
5364,120
5365,120
5366,120
5367,120
5368,120
5369,120
5370,120
5371,120
5372,120
5373,120
5374,120
5375,120
5376,120
5377,120
5378,120
5379,120
5380,120
5381,120
5382,120
5383,120
5384,60
5385,60
5386,60
5387,60
5388,60
5389,60
5390,120
5391,60
5392,60
5393,60
5394,60
5395,60
5396,60
5397,120
5398,60
5399,60
5400,60
5401,60
5402,60
5403,60
5404,360
5405,100
5406,100
5407,100
5408,100
5409,100
5410,100
5411,360
5412,360
5413,360
5414,7
5415,60
5416,60
5417,60
5418,60
5419,60
5420,60
5421,60
5422,60
5423,60
5424,60
5425,60
5426,60
5427,60
5428,60
5429,60
5430,60
5431,60
5432,60
5433,60
5434,60
5435,60
5436,60
5437,60
5438,60
5439,360
5440,60
5441,60
5442,60
5443,60
5444,60
5445,60
5446,60
5447,180
5448,60
5449,60
5450,60
5451,180
5452,60
5453,60
5454,180
5455,60
5456,60
5457,60
5458,60
5459,180
5460,60
5461,60
5462,60
5463,360
5464,60
5465,60
5466,60
5467,60
5468,60
5469,180
5470,60
5471,60
5472,60
5473,180
5474,60
5475,180
5476,60
5477,60
5478,360
5479,60
5480,180
5481,60
5482,60
5483,60
5484,180
5485,60
5486,60
5487,360
5488,180
5489,60
5490,60
5491,180
5492,60
5493,60
5494,60
5495,180
5496,0
5497,180
5498,60
5499,60
5500,180
5501,60
5502,181
5503,60
5504,60
5505,180
5506,360
5507,1
5508,60
5509,60
5510,60
5511,181
5512,60
5513,60
5514,360
5515,1
5516,180
5517,60
5518,60
5519,360
5520,60
5521,60
5522,60
5523,240
5524,60
5525,60
5526,60
5527,540
5528,420
5529,60
5530,60
5531,60
5532,60
